"","Cav1.TGFB1","Cav1.TGFB2","Cav1.TGFB3","Cav1.Ctrl1","Cav1.Ctrl2","Cav1.Ctrl3","Con1.TGFB1","Con1.TGFB2","Con1.TGFB3","Con1.Ctrl1","Con1.Ctrl2","Con1.Ctrl3"
"10404033",6.82534248247981,6.3763163759125,6.65005884639212,6.7205319255878,6.46863846064143,6.73063794234079,6.58089981775721,6.30928997958122,6.26055739911957,6.40818419937233,6.23521940276358,6.53771598983028
"10425207",11.0195951780035,10.9978032143208,11.1478171963902,10.7168348238631,10.6418297760144,10.6664135496068,11.0662133942783,11.0343527823346,10.975961100156,10.7558325329794,10.6681733122288,10.609530488745
"10444291",8.60912627916711,7.96233656683048,7.67810113428676,8.55390704844737,7.63449860305403,7.19931065240627,8.68906151701479,8.05183395687999,7.69744530093006,8.62140258324323,7.73755850725503,7.48087505119042
"10450325",11.4928298265405,12.216792488633,11.7106974960637,12.7499608270957,12.989382883537,12.9359307299006,11.7043664185938,12.2774105639703,11.9344938095129,12.6564935375436,12.8588844178504,12.8030722288553
"10450103",9.89853289498497,9.91962540646623,9.7606741317743,10.4120718051054,10.3932698987071,10.3910379250595,10.0744129747333,10.0654005965984,9.84462143603099,10.258975032649,10.2720869493796,10.2064622195816
"10445119",8.47436712374952,8.3539597731693,8.49976138215841,8.61870120415049,8.78333296781775,8.86555337110626,8.45572491037276,8.29737159413307,8.52795892091134,8.63681062059013,8.73857074013721,8.77240225445993
"10444841",8.7259644104713,8.90351228660816,8.81404902810765,10.2677798337072,10.6253623126256,10.6507706457241,9.0904571456692,9.2728206455047,9.04012625742334,10.1350258536676,10.3902741849905,10.2295375582464
"10444814",11.1910749830228,11.2255189463526,10.7168446563501,11.6920133922042,11.7366436881381,11.9895137642281,11.5263723829315,11.4752637951238,11.1769457830915,11.7965113053987,11.7458471540088,11.7100526062979
"10444821",10.2472528905514,10.3780476910085,9.73289185847754,10.7991463722878,10.9015337047107,11.1894962335267,10.4930145148778,10.6649372603375,10.2240458061929,10.8202799498311,11.0507970824738,10.9871746782228
"10450723",8.05355849317661,7.94261960427892,7.77889241236318,8.45145523675763,8.54084325268503,8.91114599178239,8.0642611775616,8.18699012099971,8.03763094982244,8.29871751723889,8.59472491148418,8.27667908075519
"10358982",10.2553879645658,10.1168356759844,10.5644504291889,10.7618430583544,10.4906805823932,10.6981618210031,10.3194308903486,10.2307049645125,10.5089453904196,10.8092659328046,10.6293319644757,10.8182708210938
"10502205",12.4631063765802,12.3455622968204,12.352976865438,12.8714116245006,12.8307724964325,12.7059318016906,12.50790236705,12.3951192861289,12.394911840239,12.7246269543971,12.7291860814818,12.6395499468237
"10602592",11.6421248647102,11.6295657483128,11.6418703267271,12.0794588238764,12.0901226334284,12.0663195013586,11.6796114281385,11.75080071277,11.6123376097792,12.0102603728276,12.0044600119948,11.9617912796459
"10365769",6.81115411121051,6.80308007672334,6.91168231785417,7.59575382757117,7.6109595770902,7.40563657018605,6.91481088003125,6.87567797285968,6.90793968320634,7.53182006130975,7.47798834983319,6.89300406176775
"10488010",7.8225379855325,8.15612782965782,8.41076484874679,8.22992065684726,8.48733384965479,8.68151386398638,7.77362911187491,8.23245895463696,8.10380354101158,7.91392393213898,8.35497928574844,8.33767721717777
"10391084",8.26093471016263,8.13588422250473,7.83989519177912,8.4386786322199,8.53119836105896,8.67614247849427,8.2055635737739,8.19961718488396,8.1412859489885,8.32007152399506,8.44442186258919,8.3516599778146
"10566272",5.84854525879891,6.07439088659618,5.70121309471829,6.0704257229771,6.09538175760117,5.74792234446041,5.98424711357877,5.78739920922906,5.9868752071685,6.05732095992328,5.90919237978823,5.65011300895485
"10481962",9.27073610596398,10.1030178437651,9.68538078684524,11.2074640079979,11.6724091454655,11.7396364963819,9.50344385650244,10.2702468719001,10.072327476572,10.5133499958788,11.2558197470731,11.0921742884851
"10433988",9.04975020384456,9.64195891603699,8.82841656573895,11.7721739953405,11.9514021972769,12.0391792124399,9.32500119765008,9.87029895965549,9.14092716255165,11.2137767449035,11.5732042280568,11.5916565266787
"10407337",6.37856231554234,6.71164272773014,6.80936076109832,6.29913646793286,6.2786741442271,6.08212329431697,6.52364111301006,6.7721072886975,6.74203694344566,6.10166370827209,6.15140497028759,5.87312689796682
"10362520",11.302817755215,11.145676071346,11.157131215651,10.8910166249178,10.5488146606239,10.5103883702773,11.2053149296055,11.0361220214244,11.1258811993541,10.923929066745,10.7555149108591,10.7624747219861
"10548761",8.57634493622415,8.47394283197888,8.51535439319266,9.24505902054893,9.21143018744954,9.08594617660439,8.58996954522351,8.67071777080995,8.45145016486457,9.17893031386613,9.08408654008423,8.9097598926668
"10458340",11.2506169455356,11.6082137880247,11.7407258450017,9.25665962475433,9.70190123808364,9.73862407018775,10.7146605132238,11.1738348921254,11.3228513606492,9.58068205829909,9.73799670196071,9.84563253929884
"10462973",7.55812254181144,7.35827448641674,7.52742183243722,7.37173368217998,7.22779317050529,7.69679166375311,7.37909095602939,7.47564306269836,7.38928898170444,7.97087929490056,7.72910566234956,8.12962768843937
"10553646",9.37943505928475,9.39971511958359,9.56597526336561,8.95412887014616,9.02741385544149,9.21428113336222,9.27248756861124,9.17759869298106,9.44833500283106,8.90804126644272,8.97586576802415,9.20272194946554
"10585874",10.799898722244,10.6866589320755,10.3860630159364,11.4206017567321,11.4707404950343,11.203450512381,11.3822716499449,11.2455358007492,11.0106100620693,11.8148724294988,11.6688538444028,11.4756164873223
"10411373",9.65291152040414,9.26184816850019,9.04822442608296,9.57540680244164,9.45669501787021,9.16706605258608,9.87957998246224,9.69758848142146,9.39374175227009,9.87479665856772,9.68191348315353,9.47044234330761
"10368556",6.18848130547669,6.2199662794198,5.93464416095613,5.96475765861425,5.67335609964428,5.93378189630055,5.67780568235785,6.0908003135851,6.13092551955258,5.64483564255236,5.73329550681003,5.82672499429617
"10404402",9.84263395013944,10.041057800857,9.73759336350698,8.82251155347182,9.02617923879891,9.06708290406895,9.70415468758478,9.75380500887649,9.44928768812087,8.48750403383128,8.45565163100865,8.45742869441146
"10576049",9.47459195047306,9.22935935402286,9.1768411518074,6.75321288494311,6.86792277778178,6.95490335757936,8.71574074725925,8.76024321798466,8.7950501756258,7.19000590446996,6.86170519178781,6.39309255686116
"10435626",7.12489442928219,7.01503334587436,6.96732593827328,9.65142324713947,8.70493480630591,8.49178655345121,6.83859927018768,7.20417687344628,6.93285144037449,8.35531746170723,8.53108576983823,7.70072566696053
"10588855",10.7868929627208,10.9572598254152,10.9763065672309,11.68106259816,11.7468668638292,11.7676361536002,10.8872806051878,10.9393892039392,10.9586655340086,11.517513155127,11.5897243278918,11.598236778084
"10462818",10.1508955602236,10.0758817823482,10.1531524653491,10.8408730703104,10.6332940504478,10.7101313891912,10.2495777768937,10.2148467837331,10.0942848489487,10.7790365052635,10.6037846174344,10.5877506176346
"10388389",8.72656305285589,8.06387271887063,8.00839864660528,8.23125822630291,8.02870150079922,7.62257651219685,8.62412701773665,8.00929655554149,7.97839870128593,8.30915028967901,7.76595716201305,7.93350754588432
"10485562",11.3749886749198,11.4369735330934,11.41001798116,11.6226812699446,11.6133632217142,11.7365330986618,11.5313034755394,11.4959569610572,11.5792079529311,11.7475501733321,11.7732803458361,11.9021582859108
"10369541",9.57797127345237,9.58267073535605,9.37405892022074,8.71475348226416,8.4947748316928,8.12432130585828,9.93169777071564,9.61883345091019,9.18519410984265,8.94955774022276,8.71040920360015,8.26844691173919
"10545588",9.90200481055966,9.05320553796754,8.68278573286764,8.85600582175238,8.66552653676555,8.59904964978123,9.8954702732619,9.32811374062058,8.9356302206488,8.70623885100902,8.60959697509612,8.39429827611728
"10592816",10.4854811973768,10.3890118094134,10.5441358890607,11.0352877575957,11.0775850167354,11.0667728884777,10.5281058880552,10.496384792313,10.3726066998844,10.9531220391924,10.9665296464654,10.8938230202212
"10535894",8.85077887227165,8.82837722902362,8.86949006834753,8.34030079623752,8.28503708137349,8.58312696542358,8.68688335860617,8.77684536671454,9.00223903427934,8.46660144401355,8.67910380860622,8.69591741956724
"10352954",10.9914839682079,10.8795902516193,10.755309116205,10.5959110078907,10.5001706289372,10.5026852871479,10.9538441234473,10.925793228604,10.9532112668192,10.5679339965031,10.606776397231,10.6141635662737
"10509137",9.5501697668297,9.58333541333718,9.37926142293322,10.3798436295692,10.3292091134177,10.1955343621934,9.77726212534724,9.70740419004337,9.52708591579609,10.4113178003865,10.2335748333906,10.036038457274
"10494643",12.5028920489383,12.1634934263893,11.7891849252707,12.2516695716454,11.6193209834641,11.698418296348,12.5185919401958,12.1201161441018,11.9335240160162,11.7511122489965,11.2930441976527,11.1233594349905
"10372796",8.96364492628776,9.01498579901598,9.20831891570593,8.41128393064576,8.37783203680074,8.00392162557886,9.07022784023785,8.92916676045287,8.80511298186597,8.4146183942203,8.53237571576797,8.13536701957102
"10385248",5.30341431888194,5.25642719882757,5.30151132784595,6.92934212834655,6.30946437092865,6.55456391756917,5.25294496524067,5.08760326164871,5.1530009490013,7.42117501502356,6.84430926840828,7.22539062333676
"10572897",11.496492829493,10.9035188082886,10.6126324958624,11.9070170836176,11.5851976608825,11.6410511328793,11.9830974516608,11.3543177843906,10.9762560671118,11.9321917261207,11.5070595081219,11.5037138375251
"10400504",10.8606335345406,10.6850564573385,10.7098603572128,11.4143451736685,11.117133184238,10.9630896441658,10.98164166174,10.8001309084921,10.887525578873,11.388246900283,11.109448561314,11.0954864358331
"10488374",8.80372083086449,8.71955308403529,8.78361354966663,9.75502391172225,9.70882440203589,9.83928550650664,9.00401838868702,8.98816098830124,8.85428375686169,9.77469150641419,9.83961905975473,9.8036210356863
"10560431",9.40043519288209,9.75630297856641,9.48299551328978,10.4465760196878,10.7393320615771,10.6574570832882,9.64127181362294,9.97863035495962,9.59548265423991,10.2116234633622,10.5066502924034,10.336163442845
"10478389",11.7193687613188,11.8500396797507,11.7757025598044,12.3734008314384,12.3255465739413,12.3582499573342,11.9646138535503,12.0067894036597,11.9324851021959,12.1488485825289,12.1299489519362,12.1991953772127
"10587082",7.3410822841662,7.54927878037274,7.35628583039953,10.5668612538516,10.0180567745383,9.77454206860381,7.48181770921443,7.36315286400584,7.54925462701695,10.4122180035584,9.9973849883671,9.77286593380081
"10581605",12.2492264801069,12.9985090927265,11.8411207317405,13.7618147751398,13.9144047713385,13.828062007068,12.5926928791586,13.3330587755434,12.6220067729115,13.6817147430682,13.8855468539855,13.8420155822771
"10533612",7.86927566393874,7.79638267732301,7.52041021071652,8.42410223986222,8.56340421171856,7.9939632704159,8.03341718520675,8.09179073619615,7.70195194866803,8.45994184147687,8.567219186357,7.92984505270617
"10571840",9.95865896898939,10.6016805495043,10.8037228805615,11.4688491434677,11.4636416762511,11.3524363807925,9.91575386439178,10.5540115317663,10.2054857336671,11.5286208345094,11.5673537242068,11.4760519526795
"10594812",8.33586362630708,8.55714460348781,7.65170199857211,10.2399147197803,10.5751823040779,10.0609560691413,8.72867031752915,8.78257935200769,8.01290977182643,10.1854855946546,10.5914145938413,9.78852545238467
"10562234",10.0658254095183,10.1936094191789,9.5625572858262,11.3255539413873,11.3053939505358,11.3973092286052,10.5448193348468,10.5998679835263,10.3015602477041,11.2106937822339,11.2969080299896,11.2148608879461
"10566477",13.6364531428402,13.915898131462,13.7454033152068,14.0536669134276,14.1343340914133,14.1590823897883,13.7969048209976,14.0132373386674,13.9012867641959,14.0430109387014,14.1338480300557,14.1768907398013
"10416302",10.288401718313,9.88956263942373,10.22084552789,8.17947329478408,8.29773817836468,8.21394397188451,9.99231009357506,9.79111395728372,9.91865409769272,8.23532436822289,7.99165040025626,8.10903572176646
"10569071",10.56468705898,10.5523308211098,10.5783335790908,10.8367302778664,10.8538400009676,10.8973429141607,10.5765024051985,10.504806337141,10.5336873874135,10.8536772080611,10.8438061700012,10.8466385154428
"10563014",10.6533055719633,10.5123743777232,10.5880197532393,10.1852939086931,10.0028354570141,10.0934753249328,10.5465297471309,10.4271000917988,10.4149754294815,10.2859460697612,10.1751560312854,10.2576044838692
"10428081",9.26585236224936,8.76283625945558,8.54602754228016,11.7182939437192,11.1751622997579,10.7357498723433,9.21433995584749,8.91622089632873,8.55263438954979,11.4330842545975,10.9496113304468,10.5077340593848
"10361234",9.31163632977253,9.77330028984618,9.2609140743191,9.95521848649075,10.4387911919775,10.1308587181359,9.42349540216907,9.88853437129873,9.43189368723096,9.83224774891204,10.2647233905743,9.84748735615142
"10574780",12.3352270637692,11.8328745837096,12.375052770515,7.37657444202272,7.73037705667613,7.62168586165052,11.9469387262889,11.7357978122883,12.2657054075694,7.9995797229616,7.70269378253176,7.60865171680993
"10575833",10.372201637844,10.3106822036673,9.39502168289759,12.6287545285152,12.4778961732013,12.1647869101838,11.0073898798307,10.8758855663078,10.1073239235504,12.603622150235,12.4346265732388,12.1875312068833
"10359917",9.81091821307308,9.86007869793344,9.80045447925325,10.4055609392031,10.7111836233084,10.8171312345808,10.236892977733,10.1335001081973,10.114090769393,10.571119879149,10.7762461972001,10.7801199180403
"10500555",5.92719899197372,5.88719573030046,5.66904173795889,7.07939447438113,7.70608957882624,7.20790925370487,6.03212675229817,6.26487516132004,5.64510888569824,6.99235592012166,7.70762023677144,6.92480315626927
"10396652",8.12203213692011,8.33855860019341,8.37551548637122,7.65585507065364,7.6908609993875,7.79971018252478,8.155708183751,8.25503531594831,8.29199852224412,7.80061478200915,7.78636466192245,7.69899361511431
"10509280",9.24636833908563,9.54585453645573,9.4761266859783,8.87567635672195,9.12144732388516,9.22596177368278,8.90341877082394,8.96842809002428,9.06399456704183,8.85490228842153,9.059895190966,9.44546148800312
"10459089",11.7192318615031,11.7394203166308,11.6656882579685,11.6136210557105,11.5851972818281,11.5277634207164,11.9233924228365,11.9477066366714,11.9763807133464,11.8519002670968,11.8698413544434,11.9621808848536
"10509238",8.87308219830956,9.15066546027118,9.82032812587248,6.95619860217117,7.28776503930072,6.93391874103176,7.94595634392999,8.07177733569625,8.62871047961734,7.09872927260214,7.06115441999134,6.97889094860994
"10356305",9.69557479591804,9.57147854177393,10.2349199016895,6.17065716744298,6.10051761637771,6.13288925772049,9.39916671132796,9.1709206404709,9.57312053518405,6.39284769627957,6.2800979232295,5.99445487965852
"10588691",9.4465371980081,8.98479547369036,8.21116240330758,10.8894444410197,10.7557344592458,10.6000863906931,9.9678284729812,9.51516171577422,8.86744807353772,10.9225448154279,10.7331717788038,10.6549420648134
"10543120",8.87425405231612,8.22991216188785,8.60433373100784,8.92655670903043,8.6709796753665,9.06909368611895,8.75748469607129,8.53818550527008,8.55883567020025,9.10881242153511,8.92651260425247,9.1002114530373
"10583519",10.1170786089143,10.7769085944516,10.0644957030814,11.1363002656196,11.536395495186,11.4679698800731,10.6576600956495,11.1165306039517,10.7014285737495,11.3235237031417,11.6152020797831,11.5242223126103
"10477169",8.77446857725572,8.97635001239978,8.5823232727429,9.01663322641149,9.37409707919814,9.15540466088747,8.94692202491965,9.19642482800949,8.75406695270537,9.19163845021684,9.62219268389981,9.44758075080076
"10399691",9.4284901487291,8.44775409498169,7.69926706424942,12.173892371133,11.7959206178075,11.1713929505069,9.78364285735862,9.0602084760177,8.23580528348743,12.295872869086,11.9080304091111,11.2665699048018
"10355214",12.1184547607697,12.3045665137961,12.2391388744105,12.7267454038981,12.7098701648133,12.6960200513332,12.1254635592515,12.3708017947472,12.2587909636605,12.4487206380692,12.5749816578431,12.5051881227137
"10524034",9.8446867875715,9.5303605899406,9.75962731541775,10.0202351087437,9.89958790551889,9.97387992749691,10.2546645928555,10.00102672431,10.2049494485157,10.4674742342006,10.2832715042262,10.4859397881651
"10444890",10.9266022919262,11.0442411109519,11.1102241773568,10.086754231104,10.0249374660663,10.2310233637986,10.8891372893861,10.9977021408104,11.0570574586437,10.139478401707,10.2705325743871,10.5093182244692
"10358978",9.89271390291734,9.93451139255691,10.1068964312772,10.0737228727092,9.90592835383233,9.79955564808018,9.69828225367391,9.7375177874808,9.81397844809923,10.2428529809478,10.2324203190896,10.1321495385792
"10531415",8.95649444680261,9.30359731593725,8.40564984171182,9.77003633864581,10.4393093527766,11.6686276262496,8.96350122399065,9.65622616950805,8.9588463134291,9.65013788321576,9.59960516663628,9.49769928666728
"10462623",9.37712930582335,9.05755634646209,8.70797969079675,11.3547896642956,11.8503228639776,12.1431967724791,9.16821645899138,9.24000323166892,8.44988430014594,10.9065054529286,11.0996036392076,10.4609908845831
"10462613",7.0167325768822,6.63827015643112,6.77858465655675,9.33476204944514,9.5383765540784,10.3133757785022,7.19843451416787,7.22478096283601,7.38657558011103,9.36787191237308,9.38307010006138,9.60025597722104
"10462618",8.16818238593748,8.01140449054354,7.37788934855545,11.1081241389905,12.2656543664817,12.9283643818867,7.660200438222,8.38155955217391,7.30948408181326,10.088585547931,10.8077433484113,9.86917454663447
"10361897",11.6153642670169,11.5041549766818,11.2749340915035,12.6618064743046,12.6100963558818,12.5426838186402,11.6394671695389,11.6471592015596,11.4889476922558,12.6632427337363,12.608030433045,12.6716564832056
"10588707",10.5555149192585,10.4503407609075,10.3952550228019,10.7866747086835,10.8308642870583,10.7110019637053,10.5886192358701,10.5217406714364,10.4412158894333,10.8510934445621,10.7651920870771,10.7406303433488
"10554094",9.48745279337237,9.06336317002314,9.2732196981638,7.4331993111561,7.06364479549477,7.08065627339776,9.14026106044346,8.78866878591274,9.06310918285496,7.74761716284132,7.43000749659419,7.60854866456532
"10447799",11.1472496906604,11.0927093222241,11.129975558255,10.8107085523381,10.8122431585821,10.8926741035597,11.1382603443652,11.0065221833459,11.1543747261966,10.825280106457,10.8161618122924,11.0468407711965
"10442625",9.4179307948033,9.10919220730285,8.74603429798501,9.90234075043134,9.50531931549975,9.20033062718474,9.73330217577061,9.47118483709007,9.09385232177895,10.0826160311452,9.80043128049139,9.65071305148836
"10374223",8.38673825352122,9.35341050951278,8.29163640621142,10.8838880465272,11.4420030872496,11.3106518232017,9.19695828704143,9.91758896884211,8.8851662253073,10.6212930361557,11.3321971316729,10.9677506610824
"10347277",8.31136357926956,8.63237454362026,8.08113115006702,9.0395240077777,9.31355103563406,8.99901145579074,8.61652970923479,8.80054720446506,8.33822108122654,9.32410855904194,9.2693929257051,9.15387155725901
"10384223",11.3856494023727,10.1945972144599,9.87588601921834,10.7758249987291,10.6856263354162,11.3618160944903,11.5927163152133,10.4171383679257,10.4111015654007,10.9750130078364,10.652966170156,11.3784210285635
"10381096",9.47001138928024,9.4381163373729,9.23705367112858,10.8889048722616,10.7410900795155,10.6619450275294,9.869147096425,9.8016770494794,9.66022459042601,10.9543484696716,10.9516171531262,10.9893471235275
"10427125",6.63214342782488,6.90493425250651,6.516639339953,7.44449974200248,7.73299671166245,7.52495455090795,6.71531411915636,6.81624302542548,6.74667826376276,7.49405769445615,7.56606757617472,7.57521571289153
"10566050",8.22107339071816,8.48721804863013,8.37977266879883,9.01418574576678,9.59183675381727,10.1643225727153,8.29881275866145,8.43032995779826,8.38791886003861,8.98795660782353,9.17091893646,9.23449750230785
"10559667",8.57500257080371,8.6403576222685,9.3979319934906,7.0204625316786,7.13137099156015,6.67844807889949,7.34691393152614,7.54925920309291,8.18481464415238,6.99031573286134,6.83417139444846,6.81524714739704
"10545135",5.90008299931887,6.16232139294945,6.29163137007397,6.13614872976117,6.14931911501105,5.85407708548335,6.00634752929323,5.91921064665331,5.84946004162759,6.01968878257878,5.8787419406986,5.71867938549952
"10599174",10.7618841200279,11.1580672157979,10.7734613459799,10.617598572901,11.2491025028528,11.066993664029,10.8678730015916,11.2594927082471,10.9114827439722,10.7751353762558,11.2525445585677,10.8419961323176
"10579958",10.5486303079363,9.43567964409671,9.61432049230858,6.61756044345817,6.43707973676518,7.16147223777684,10.5489766825415,9.7621339730035,9.66703924067065,6.49640026876811,6.55724483668577,6.91362754572072
"10469289",8.6054011218111,8.4899952588775,8.60542116143305,9.24374713310605,9.10749034913626,9.30910189714056,8.64766063180248,8.53307277505081,8.63552641068379,9.24843736211811,9.19513719226456,9.33118721077101
"10541246",9.90699722277622,10.1918548693075,10.3964328576213,9.61588475461791,9.74930577853775,9.93991938352994,9.91982185943797,10.0514553323873,10.2101471747236,9.7093836514781,9.71091310028128,9.82981890716113
"10345824",7.09975385666473,8.06583971949116,7.78638805600703,6.39661915657119,6.33134344735625,6.14952317687103,6.97128510830687,7.49186829056179,7.79486334964885,6.2436908567327,6.45992351110324,6.07461204565696
"10434845",9.42445539367056,9.7524048239028,9.39938751989674,8.55347280731637,8.77239507991722,8.91237564891987,9.53396422501928,9.75002238007806,9.4695770919052,8.80270194988526,8.92239328983837,9.04865403252419
"10469816",7.36030953985685,7.46937693815856,7.12196165992128,7.73087675249181,8.09445061554739,8.02793406402597,7.52955422113728,7.52429464749782,7.37580557778531,7.91141854936887,8.33180380268642,8.32598215590672
"10606016",6.61900196128678,6.15036658870016,6.22046097973392,6.40519478818464,6.21661472957471,5.97211312067445,6.48388177578054,6.06704040289998,6.24428341366704,6.49691142430666,6.06314760532017,5.9512710253958
"10557326",10.0316923768708,10.1063578525424,10.1913696282081,9.58405341493673,9.63169401121169,9.58778613921142,10.0729597545473,10.0778730119488,10.1340439323495,9.57955543357262,9.44110436508691,9.43636508454057
"10546510",10.6363504790912,10.6509921510095,10.8572176023234,10.1166194261043,10.1734861232255,10.3093612398176,10.5846063211258,10.5468394400507,10.7328940922428,10.1474121675573,10.2482469322898,10.3584842846762
"10403743",11.9601585800791,11.7164636636371,11.9861477173816,12.8550091374717,12.8775963905769,12.8601701860691,11.3420298195926,10.790203378625,10.7331205490624,12.9599295417385,12.9864802257373,13.1120854503099
"10357155",7.43087990265292,7.61874487934501,7.42427452640347,8.02058820097481,7.91647574580512,7.83505153304754,7.6224595343411,7.39810550263294,7.54404298210496,7.98845815006324,7.99463178353481,7.92150515291524
"10373197",7.64992489882254,8.0937382901934,7.88275317904928,8.83176900367863,9.0087924380735,9.11227278491967,7.93324155251226,8.30396194327814,8.31720105204866,8.88565952001616,9.10443073146103,9.12825386177142
"10373192",6.96168535161831,7.36876160168812,6.57931722766501,8.87292432843226,8.81729579796603,8.45266473121708,7.32710867647817,7.20533230112299,6.90971055756579,8.72147009154154,8.72497816570013,8.37890666295131
"10354521",8.89019053563078,8.86113822405717,8.89816417154504,10.0458822794586,10.043974674967,10.4886371095799,8.80336343965318,8.96427706876551,8.70890385120389,9.89348205687234,9.9051825153876,9.79004793587536
"10576692",10.7446784315009,10.7323383500104,10.7066908767359,11.1159134048469,11.0382396553913,10.9994720313792,10.8433308356926,10.7072901150167,10.8753590680178,11.091565149902,11.0669675886553,11.1543722872399
"10507286",8.40548243005714,8.02345762119367,8.45388578226097,8.57635014133437,8.15234386328602,8.55973634122033,8.29445990230707,8.1239162656931,8.24044348143483,8.58805156353203,8.32513243353662,8.35111627515269
"10416837",7.18152074125111,7.36641841939525,6.9585653726094,7.2738038269228,7.44466808466505,7.54123542897133,7.08649256138017,7.38206614995085,7.16193038895619,7.32206354649402,7.4677005982817,7.05996193310427
"10356084",7.41079258609338,7.14114190928902,7.16867385401262,8.92753554407415,8.90309895125171,9.08975740040166,7.16185858783805,6.88780833048502,6.91355904075226,8.32769117075371,8.20193926077998,8.17780709274029
"10406005",9.77105999663347,8.77532009877116,8.73531971520047,8.35469569905123,8.39333387259913,8.21557113056792,9.329966750477,8.75239020697292,8.76691592929995,8.14751400638021,8.09760138071555,8.05144366985444
"10412267",10.7044789384017,9.95544610886231,9.46139249531182,8.47399014016218,8.09297654687418,8.10688563246356,11.0394104202619,10.194811680528,9.61846093133925,8.30704751559659,7.78809533392652,7.74087484341135
"10433114",12.1049981283122,12.3144119969444,12.5543605864536,10.7206274373848,10.8120734211923,10.6641812231295,11.7848728275365,11.8748575910527,11.9745000082675,10.9848367317857,11.2100111449885,11.0351689735638
"10472820",8.89280361255641,8.81907108432371,8.41978990959026,9.94839519688642,10.2069561296367,9.96150338752244,9.27757358062219,9.24601379494592,8.87345780368631,10.0925679940073,10.3267206823544,10.0490845601147
"10473281",12.8420326535094,13.0753440761594,13.0755488546795,11.9569433298255,11.9825654973976,12.1456027634394,12.7715145527477,12.9716006825111,13.0534189567137,11.9321459982075,11.9162759754158,12.0874344698557
"10576661",12.728709473914,12.8161057527613,12.8298087798451,12.3269612184829,12.3730917709018,12.3511090215192,12.7287916329672,12.7908352177259,12.8265420441837,12.3364533413057,12.3853443226461,12.4413411481946
"10399593",8.7397843246539,8.62446020610669,8.81055669307835,8.97881550869524,9.04725926240865,9.02377730472018,8.85137734692388,8.74952030878287,8.73452329702003,9.08238175571859,9.07886956009972,9.06093643022446
"10381809",10.178894603595,10.293498278934,11.1351773492089,8.06582119981214,8.06510782780745,8.01167355948805,9.39056753892943,9.31492561485708,9.58209304515196,8.11389277377446,8.12595403460408,7.76940538795756
"10435305",13.0958272465417,13.0761970545026,13.1364457766366,12.5016785926183,12.5521104721388,12.5891078816523,13.0349503740674,12.9530210734647,13.0590437095401,12.4642111686265,12.3864959866298,12.4775063143501
"10483000",8.63129545437718,9.41282403914616,8.78676178828613,7.39159977760789,7.39452039096323,7.78199808429885,9.1165382268007,10.3437362445195,10.6331570168362,7.42712280194033,7.8163395484781,8.16307913962205
"10436182",12.0052040099758,12.5170251714101,12.449322004373,12.1042422809758,12.4111850871119,12.4328732122507,12.0899177308382,12.5279630602568,12.5178926232581,12.1595098358213,12.4175716288817,12.435029838169
"10418455",8.71741145506073,9.41298258299766,8.66544204344317,10.4279082343235,10.8090088437305,10.577074524718,9.1204804050318,9.74694176077708,9.19780309020084,10.1465888691188,10.5751421503756,10.1949494930441
"10480003",11.2525684020575,11.8034625769432,11.5332546092435,13.0332503901742,13.0521416753866,13.0107476912757,11.2515832576618,11.8065942248781,11.574694245833,12.8593349794274,12.983172440443,12.9045082605397
"10418434",10.2113098053977,11.2446003995323,10.3706712186965,11.9935283217829,12.3749974365147,12.054008804807,10.5713801225727,11.4372072376568,10.802599130229,11.6893616210721,12.2537716398703,11.7704126288885
"10413615",10.9835363660256,11.73805172464,10.7149229487776,12.5667094755678,12.9214515686868,12.4880188881643,11.4682538710187,11.9827384809337,11.2035653394471,12.5881477213393,12.9961512721042,12.4776508299836
"10540408",9.93267230617893,9.74313465872676,9.68106587191157,10.1505363569215,10.1448496679094,10.2556356798706,9.99937536225209,9.82909353327588,9.90061119932821,10.0919247740956,10.2234293533191,10.3699442866807
"10443131",11.138908480338,11.8031643146362,12.1366835334893,9.20174272921512,9.5335714986229,9.64299278052871,10.9823630322909,11.4879298790888,11.6568636479452,9.21468841965734,9.51033105660803,9.6616206394957
"10488060",13.3209876945171,13.3440062080359,13.4828633036231,12.3353808444324,11.5776347603032,11.7708475667569,13.046916778562,12.9478475768051,13.2257649112074,12.4782833982731,11.705985836348,12.1337856980361
"10404848",10.8379942374397,10.5581510785369,10.613625651494,10.3984169151786,10.1689234290475,10.0749036282455,10.8735667325473,10.6274139920951,10.6867506862156,10.4805176381158,10.3300153608567,10.3663508927747
"10580282",11.5152718601907,11.4624952245065,11.6680477694693,10.473533119886,10.4311847057865,10.5243618539679,11.5236418530316,11.5110202119542,11.5385308891549,10.4233587399036,10.4679745557691,10.4820241922074
"10391103",13.5609220438353,13.5349862690979,13.6005669698395,13.0143173143587,12.7286699145018,12.8572966603291,13.5027991736541,13.4877536709003,13.5762493806686,12.9144370766655,12.7660652802497,12.8824795524157
"10474373",5.19975592596241,5.26027737499011,5.50976448193613,5.31371176748605,5.47930316846622,5.19670339501057,5.49126665931533,5.23983103510128,5.32928147990602,5.48198743317877,5.24126965863557,5.08883216255332
"10352798",9.12897565057739,8.60520811716147,8.96206647889482,7.20752330957717,7.36575944636643,6.87881115530032,8.57390868971894,8.18070588839532,8.5794027591458,7.16917129429142,7.31148001607846,7.13851271204016
